12000.0000	93204637.621678	-1.402757194177
12060.0000	93204555.536922	-1.333165546781
12120.0000	93204477.669615	-1.262183903964
12180.0000	93204404.101330	-1.189878243939
12240.0000	93204334.909469	-1.116312604998
12300.0000	93204270.167673	-1.041549249295
12360.0000	93204209.945991	-0.965649046951
12420.0000	93204154.311224	-0.888671399479
12480.0000	93204103.326082	-0.810674669142
12540.0000	93204057.049519	-0.731716348344
12600.0000	93204015.538168	-0.651853080715
12660.0000	93203978.844256	-0.571141077574
12720.0000	93203947.016988	-0.489636254041
12780.0000	93203920.102404	-0.407394340341
12840.0000	93203898.143319	-0.324471327436
12900.0000	93203881.178534	-0.240923342381
12960.0000	93203869.243945	-0.156807179507
13020.0000	93203862.372129	-0.072180398510
13080.0000	93203860.591089	0.012898378812
13140.0000	93203863.927422	0.098369374779
13200.0000	93203872.402300	0.184171301319
13260.0000	93203886.033447	0.270241056294
13320.0000	93203904.835215	0.356513520508
13380.0000	93203928.817872	0.442921370854
13440.0000	93203957.987226	0.529394652616
13500.0000	93203992.344939	0.615860509971
13560.0000	93204031.888924	0.702243069085
13620.0000	93204076.610944	0.788462826857
13680.0000	93204126.499369	0.874436495281
13740.0000	93204181.536602	0.960076782754
13800.0000	93204241.700218	1.045291776596
13860.0000	93204306.961307	1.129984859242
13920.0000	93204377.285756	1.214054090615
13980.0000	93204452.633073	1.297392130444
14040.0000	93204532.955801	1.379885569837
14100.0000	93204618.200006	1.461414739075
14160.0000	93204708.303943	1.541853270798
14220.0000	93204803.197977	1.621067764536
14280.0000	93204902.804562	1.698917279806
14340.0000	93205007.038052	1.775253101809
14400.0000	93205115.801679	1.849918359780
14460.0000	93205228.991196	1.922747728531
14520.0000	93205346.491333	1.993566978593
14580.0000	93205468.175388	2.062192969300
14640.0000	93205593.906631	2.128433245693
14700.0000	93205723.535664	2.192085977629
14760.0000	93205856.900945	2.252939904544
14820.0000	93205993.827956	2.310774281205
14880.0000	93206134.128951	2.365359078790
14940.0000	93206277.601474	2.416455252682
15000.0000	93206424.028723	2.463815108126
15060.0000	93206573.179382	2.507182989041
15120.0000	93206724.805847	2.546295828255
15180.0000	93206878.644570	2.580884392144
15240.0000	93207034.416007	2.610674309872
15300.0000	93207191.823766	2.635387689179
15360.0000	93207350.555307	2.654744952014
15420.0000	93207510.280482	2.668466615521
15480.0000	93207670.653009	2.676276123034
15540.0000	93207831.309927	2.677902317772
15600.0000	93207991.872396	2.673082536437
15660.0000	93208151.945999	2.661566122484
15720.0000	93208311.121861	2.643118083361
15780.0000	93208468.977333	2.617523096502
15840.0000	93208625.077721	2.584589854523
15900.0000	93208778.977949	2.544155373393
15960.0000	93208930.223443	2.496089574715
16020.0000	93209078.353993	2.440300054192
16080.0000	93209222.904297	2.376736186059
16140.0000	93209363.406956	2.305393776643
16200.0000	93209499.396609	2.226318697940
